time_s,phase,ambient_temperature_K,relative_humidity_pct,pressure_Pa,altitude_m,tas_ms,thrust_N,propulsive_power_kW
917.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
918.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
919.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
920.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
921.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
922.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
923.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
924.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
925.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
926.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
927.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
928.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
929.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
930.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
931.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
932.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
933.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
934.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
935.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
936.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
937.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
938.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
939.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
940.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
941.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
942.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
943.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
944.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
945.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
946.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
947.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
948.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
949.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
950.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
951.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
952.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
953.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
954.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
955.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
956.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
957.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
958.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
959.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
960.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
961.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
962.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
963.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
964.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
965.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
966.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
967.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
968.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
969.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
970.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
971.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
972.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
973.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
974.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
975.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
976.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
977.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
978.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
979.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
980.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
981.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
982.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
983.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
984.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
985.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
986.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
987.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
988.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
989.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
990.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
991.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
992.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
993.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
994.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
995.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
996.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
997.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
998.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
999.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1000.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1001.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1002.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1003.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1004.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1005.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1006.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1007.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1008.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1009.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1010.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1011.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1012.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1013.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1014.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1015.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1016.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1017.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1018.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1019.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1020.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1021.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1022.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1023.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1024.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1025.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1026.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1027.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1028.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1029.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1030.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1031.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1032.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1033.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1034.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1035.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1036.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1037.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1038.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1039.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1040.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1041.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1042.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1043.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1044.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1045.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1046.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1047.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1048.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1049.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1050.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1051.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1052.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1053.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1054.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1055.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1056.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1057.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1058.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1059.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1060.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1061.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1062.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1063.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1064.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1065.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1066.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1067.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1068.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1069.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1070.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1071.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1072.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1073.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1074.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1075.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1076.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1077.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1078.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1079.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1080.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1081.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1082.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1083.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1084.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1085.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1086.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1087.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1088.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1089.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1090.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1091.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1092.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1093.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1094.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1095.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1096.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1097.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1098.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1099.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1100.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1101.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1102.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1103.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1104.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1105.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1106.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1107.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1108.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1109.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1110.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1111.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1112.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1113.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1114.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1115.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1116.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1117.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1118.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1119.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1120.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1121.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1122.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1123.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1124.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1125.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1126.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1127.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1128.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1129.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1130.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1131.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1132.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1133.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1134.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1135.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1136.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1137.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1138.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1139.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1140.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1141.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1142.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1143.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1144.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1145.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1146.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1147.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1148.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1149.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1150.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1151.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1152.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1153.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1154.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1155.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1156.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1157.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1158.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1159.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1160.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1161.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1162.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1163.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1164.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1165.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1166.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1167.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1168.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1169.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1170.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1171.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1172.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1173.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1174.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1175.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1176.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1177.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1178.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1179.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1180.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1181.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1182.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1183.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1184.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1185.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1186.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1187.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1188.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1189.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1190.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1191.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1192.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1193.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1194.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1195.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1196.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1197.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1198.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1199.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1200.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1201.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1202.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1203.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1204.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1205.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1206.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1207.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1208.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1209.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1210.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1211.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1212.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1213.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1214.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1215.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1216.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1217.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1218.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1219.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1220.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1221.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1222.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1223.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1224.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1225.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1226.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1227.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1228.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1229.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1230.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1231.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1232.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1233.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1234.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1235.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1236.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1237.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1238.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1239.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1240.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1241.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1242.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1243.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1244.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1245.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1246.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1247.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1248.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1249.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1250.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1251.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1252.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1253.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1254.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1255.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1256.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1257.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1258.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1259.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1260.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1261.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1262.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1263.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1264.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1265.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
1266.000,CR,252.245,52.774,45713.169,6229.743,140.331,16004.652,2245.942
